"Name","Period","lat","lng","age_min","age_max","age_mean","p_lng","p_lat","model"
"El Caleyu (Asturias, Spain)","Middle Albian",43.322,-5.871,113.2,100.5,106.85,1.8765,32.7974,"PALEOMAP"
"La Rodada (Asturias, Spain)","Middle Albian",43.331,-5.863,113.2,100.5,106.85,14.4422,35.3883,"MERDITH2021"
"La Rodada (Asturias, Spain)","Middle Albian",43.331,-5.863,113.2,100.5,106.85,7.7164,34.5011,"TorsvikCocks2017"
"La Rodada (Asturias, Spain)","Middle Albian",43.331,-5.863,113.2,100.5,106.85,15.7193,34.9483,"MATTHEWS2016_pmag_ref"
"La Rodada (Asturias, Spain)","Middle Albian",43.331,-5.863,113.2,100.5,106.85,16.3406,39.7373,"GOLONKA"
"La Rodada (Asturias, Spain)","Middle Albian",43.331,-5.863,113.2,100.5,106.85,1.8869,32.8036,"PALEOMAP"
"Pola de Siero (Asturias, Spain)","Middle Albian",43.383,-5.653,113.2,100.5,106.85,14.6394,35.3748,"MERDITH2021"
"Pola de Siero (Asturias, Spain)","Middle Albian",43.383,-5.653,113.2,100.5,106.85,7.9112,34.5171,"TorsvikCocks2017"
"Pola de Siero (Asturias, Spain)","Middle Albian",43.383,-5.653,113.2,100.5,106.85,15.9147,34.9292,"MATTHEWS2016_pmag_ref"
"Pola de Siero (Asturias, Spain)","Middle Albian",43.383,-5.653,113.2,100.5,106.85,16.548,39.7131,"GOLONKA"
"Pola de Siero (Asturias, Spain)","Middle Albian",43.383,-5.653,113.2,100.5,106.85,2.0786,32.7959,"PALEOMAP"
"Puerto del Boyar (C,"Middle Albian",36.749,-5.418,113.2,100.5,106.85,11.803,29.1858,"MERDITH2021"
"Puerto del Boyar (C,"Middle Albian",36.749,-5.418,113.2,100.5,106.85,6.4167,28.0045,"TorsvikCocks2017"
"Puerto del Boyar (C,"Middle Albian",36.749,-5.418,113.2,100.5,106.85,12.8432,28.8256,"MATTHEWS2016_pmag_ref"
"Puerto del Boyar (C,"Middle Albian",36.749,-5.418,113.2,100.5,106.85,13.0864,33.6833,"GOLONKA"
"Puerto del Boyar (C,"Middle Albian",36.749,-5.418,113.2,100.5,106.85,-0.4422,26.5306,"PALEOMAP"
"Trambarria (Asturias, Spain)","Middle Albian",43.365,-5.395,113.2,100.5,106.85,14.8413,35.2834,"MERDITH2021"
"Trambarria (Asturias, Spain)","Middle Albian",43.365,-5.395,113.2,100.5,106.85,8.1279,34.457,"TorsvikCocks2017"
"Trambarria (Asturias, Spain)","Middle Albian",43.365,-5.395,113.2,100.5,106.85,16.1114,34.832,"MATTHEWS2016_pmag_ref"
"Trambarria (Asturias, Spain)","Middle Albian",43.365,-5.395,113.2,100.5,106.85,16.7536,39.6109,"GOLONKA"
"Trambarria (Asturias, Spain)","Middle Albian",43.365,-5.395,113.2,100.5,106.85,2.2782,32.7104,"PALEOMAP"
"El Soplao (Cantabria, Spain)","Middle Albian",43.306,-4.447,113.2,100.5,106.85,15.5862,34.9553,"MERDITH2021"
"El Soplao (Cantabria, Spain)","Middle Albian",43.306,-4.447,113.2,100.5,106.85,8.9257,34.2448,"TorsvikCocks2017"
"El Soplao (Cantabria, Spain)","Middle Albian",43.306,-4.447,113.2,100.5,106.85,16.8378,34.4828,"MATTHEWS2016_pmag_ref"
"El Soplao (Cantabria, Spain)","Middle Albian",43.306,-4.447,113.2,100.5,106.85,17.512,39.2426,"GOLONKA"
"El Soplao (Cantabria, Spain)","Middle Albian",43.306,-4.447,113.2,100.5,106.85,3.0147,32.4045,"PALEOMAP"
"San Vicente de la Barquera (Cantabria, Spain)","Middle Albian",43.379,-4.398,113.2,100.5,106.85,15.6614,35.0083,"MERDITH2021"
"San Vicente de la Barquera (Cantabria, Spain)","Middle Albian",43.379,-4.398,113.2,100.5,106.85,8.9874,34.308,"TorsvikCocks2017"
"San Vicente de la Barquera (Cantabria, Spain)","Middle Albian",43.379,-4.398,113.2,100.5,106.85,16.9148,34.5336,"MATTHEWS2016_pmag_ref"
"San Vicente de la Barquera (Cantabria, Spain)","Middle Albian",43.379,-4.398,113.2,100.5,106.85,17.5961,39.2912,"GOLONKA"
"San Vicente de la Barquera (Cantabria, Spain)","Middle Albian",43.379,-4.398,113.2,100.5,106.85,3.0854,32.4597,"PALEOMAP"
"Basconcillos del Tozo-Aguilar de Campoo (Burgos, Spain)","Middle Albian",42.753,-4.076,113.2,100.5,106.85,15.6247,34.3402,"MERDITH2021"
"Basconcillos del Tozo-Aguilar de Campoo (Burgos, Spain)","Middle Albian",42.753,-4.076,113.2,100.5,106.85,9.097,33.6455,"TorsvikCocks2017"
"Basconcillos del Tozo-Aguilar de Campoo (Burgos, Spain)","Middle Albian",42.753,-4.076,113.2,100.5,106.85,16.8502,33.867,"MATTHEWS2016_pmag_ref"
"Basconcillos del Tozo-Aguilar de Campoo (Burgos, Spain)","Middle Albian",42.753,-4.076,113.2,100.5,106.85,17.4992,38.6267,"GOLONKA"
"Basconcillos del Tozo-Aguilar de Campoo (Burgos, Spain)","Middle Albian",42.753,-4.076,113.2,100.5,106.85,3.0784,31.791,"PALEOMAP"
"Olleros (Palencia, Spain)","Middle Albian",42.784,-4.023,113.2,100.5,106.85,15.6827,34.3535,"MERDITH2021"
"Olleros (Palencia, Spain)","Middle Albian",42.784,-4.023,113.2,100.5,106.85,9.1508,33.6672,"TorsvikCocks2017"
"Olleros (Palencia, Spain)","Middle Albian",42.784,-4.023,113.2,100.5,106.85,16.9085,33.8786,"MATTHEWS2016_pmag_ref"
"Olleros (Palencia, Spain)","Middle Albian",42.784,-4.023,113.2,100.5,106.85,17.5616,38.6368,"GOLONKA"
"Olleros (Palencia, Spain)","Middle Albian",42.784,-4.023,113.2,100.5,106.85,3.1342,31.806,"PALEOMAP"
"Ensenada del Camello (Cantabria, Spain)","Middle Albian",43.471,-3.776,113.2,100.5,106.85,16.2122,34.9144,"MERDITH2021"
"Ensenada del Camello (Cantabria, Spain)","Middle Albian",43.471,-3.776,113.2,100.5,106.85,9.5454,34.2976,"TorsvikCocks2017"
"Ensenada del Camello (Cantabria, Spain)","Middle Albian",43.471,-3.776,113.2,100.5,106.85,17.458,34.4242,"MATTHEWS2016_pmag_ref"
"Ensenada del Camello (Cantabria, Spain)","Middle Albian",43.471,-3.776,113.2,100.5,106.85,18.1691,39.1668,"GOLONKA"
"Ensenada del Camello (Cantabria, Spain)","Middle Albian",43.471,-3.776,113.2,100.5,106.85,3.6238,32.3825,"PALEOMAP"
"Pancorbo (Burgos, Spain)","Middle Albian",42.646,-3.11,113.2,100.5,106.85,16.3642,33.9649,"MERDITH2021"
"Pancorbo (Burgos, Spain)","Middle Albian",42.646,-3.11,113.2,100.5,106.85,9.8999,33.3861,"TorsvikCocks2017"
"Pancorbo (Burgos, Spain)","Middle Albian",42.646,-3.11,113.2,100.5,106.85,17.5697,33.4708,"MATTHEWS2016_pmag_ref"
"Pancorbo (Burgos, Spain)","Middle Albian",42.646,-3.11,113.2,100.5,106.85,18.2462,38.2109,"GOLONKA"
"Pancorbo (Burgos, Spain)","Middle Albian",42.646,-3.11,113.2,100.5,106.85,3.8126,31.4382,"PALEOMAP"
"Salinillas de Burad,"Middle Albian",42.639,-2.857,113.2,100.5,106.85,16.5677,33.8863,"MERDITH2021"
"Salinillas de Burad,"Middle Albian",42.639,-2.857,113.2,100.5,106.85,10.1157,33.3391,"TorsvikCocks2017"
"Salinillas de Burad,"Middle Albian",42.639,-2.857,113.2,100.5,106.85,17.7686,33.3865,"MATTHEWS2016_pmag_ref"
"Salinillas de Burad,"Middle Albian",42.639,-2.857,113.2,100.5,106.85,18.4536,38.1209,"GOLONKA"
"Salinillas de Burad,"Middle Albian",42.639,-2.857,113.2,100.5,106.85,4.0137,31.3659,"PALEOMAP"
"San Felices (La Rioja, Spain)","Middle Albian",42.625,-2.848,113.2,100.5,106.85,16.5686,33.8708,"MERDITH2021"
"San Felices (La Rioja, Spain)","Middle Albian",42.625,-2.848,113.2,100.5,106.85,10.1198,33.324,"TorsvikCocks2017"
"San Felices (La Rioja, Spain)","Middle Albian",42.625,-2.848,113.2,100.5,106.85,17.7688,33.371,"MATTHEWS2016_pmag_ref"
"San Felices (La Rioja, Spain)","Middle Albian",42.625,-2.848,113.2,100.5,106.85,18.4532,38.1055,"GOLONKA"
"San Felices (La Rioja, Spain)","Middle Albian",42.625,-2.848,113.2,100.5,106.85,4.0152,31.3504,"PALEOMAP"
"Pe,"Middle Albian",42.62,-2.725,113.2,100.5,106.85,16.6667,33.8312,"MERDITH2021"
"Pe,"Middle Albian",42.62,-2.725,113.2,100.5,106.85,10.2243,33.2997,"TorsvikCocks2017"
"Pe,"Middle Albian",42.62,-2.725,113.2,100.5,106.85,17.8648,33.3287,"MATTHEWS2016_pmag_ref"
"Pe,"Middle Albian",42.62,-2.725,113.2,100.5,106.85,18.5531,38.0604,"GOLONKA"
"Pe,"Middle Albian",42.62,-2.725,113.2,100.5,106.85,4.1123,31.3139,"PALEOMAP"
"Pe,"Middle Albian",42.679,-2.715,113.2,100.5,106.85,16.7024,33.8828,"MERDITH2021"
"Pe,"Middle Albian",42.679,-2.715,113.2,100.5,106.85,10.2481,33.3557,"TorsvikCocks2017"
"Pe,"Middle Albian",42.679,-2.715,113.2,100.5,106.85,17.9023,33.3792,"MATTHEWS2016_pmag_ref"
"Pe,"Middle Albian",42.679,-2.715,113.2,100.5,106.85,18.595,38.1098,"GOLONKA"
"Pe,"Middle Albian",42.679,-2.715,113.2,100.5,106.85,4.1447,31.3665,"PALEOMAP"
"Zubielki (Navarra, Spain)","Middle Albian",42.68,-2.066,113.2,100.5,106.85,17.2325,33.6998,"MERDITH2021"
"Zubielki (Navarra, Spain)","Middle Albian",42.68,-2.066,113.2,100.5,106.85,10.806,33.2546,"TorsvikCocks2017"
"Zubielki (Navarra, Spain)","Middle Albian",42.68,-2.066,113.2,100.5,106.85,18.4216,33.1813,"MATTHEWS2016_pmag_ref"
"Zubielki (Navarra, Spain)","Middle Albian",42.68,-2.066,113.2,100.5,106.85,19.1369,37.8969,"GOLONKA"
"Zubielki (Navarra, Spain)","Middle Albian",42.68,-2.066,113.2,100.5,106.85,4.6679,31.2,"PALEOMAP"
"Moratalla (Murcia, Spain)","Middle Albian",38.232,-1.995,113.2,100.5,106.85,15.328,29.5573,"MERDITH2021"
"Moratalla (Murcia, Spain)","Middle Albian",38.232,-1.995,113.2,100.5,106.85,9.788,28.8925,"TorsvikCocks2017"
"Moratalla (Murcia, Spain)","Middle Albian",38.232,-1.995,113.2,100.5,106.85,16.3663,29.0952,"MATTHEWS2016_pmag_ref"
"Moratalla (Murcia, Spain)","Middle Albian",38.232,-1.995,113.2,100.5,106.85,16.8023,33.8702,"GOLONKA"
"Moratalla (Murcia, Spain)","Middle Albian",38.232,-1.995,113.2,100.5,106.85,2.983,27.0021,"PALEOMAP"
"Villel (Teruel, Spain)","Middle Albian",40.24,-1.178,113.2,100.5,106.85,16.8697,31.1893,"MERDITH2021"
"Villel (Teruel, Spain)","Middle Albian",40.24,-1.178,113.2,100.5,106.85,10.9734,30.7295,"TorsvikCocks2017"
"Villel (Teruel, Spain)","Middle Albian",40.24,-1.178,113.2,100.5,106.85,17.9617,30.6825,"MATTHEWS2016_pmag_ref"
"Villel (Teruel, Spain)","Middle Albian",40.24,-1.178,113.2,100.5,106.85,18.5438,35.4129,"GOLONKA"
"Villel (Teruel, Spain)","Middle Albian",40.24,-1.178,113.2,100.5,106.85,4.4212,28.68,"PALEOMAP"
"Puy-Puy (Nouvelle-Aquitaine, France)","Middle Albian",45.964,-0.881,113.2,100.5,106.85,20.0525,37.2438,"MERDITH2021"
"Puy-Puy (Nouvelle-Aquitaine, France)","Middle Albian",45.964,-0.881,113.2,100.5,106.85,11.5029,37.7037,"TorsvikCocks2017"
"Puy-Puy (Nouvelle-Aquitaine, France)","Middle Albian",45.964,-0.881,113.2,100.5,106.85,21.3693,36.6441,"MATTHEWS2016_pmag_ref"
"Puy-Puy (Nouvelle-Aquitaine, France)","Middle Albian",45.964,-0.881,113.2,100.5,106.85,20.05,41.7859,"GOLONKA"
"Puy-Puy (Nouvelle-Aquitaine, France)","Middle Albian",45.964,-0.881,113.2,100.5,106.85,4.9332,35.133,"PALEOMAP"
"San Just (Teruel, Spain)","Middle Albian",40.778,-0.834,113.2,100.5,106.85,17.3886,31.5914,"MERDITH2021"
"San Just (Teruel, Spain)","Middle Albian",40.778,-0.834,113.2,100.5,106.85,11.4001,31.2027,"TorsvikCocks2017"
"San Just (Teruel, Spain)","Middle Albian",40.778,-0.834,113.2,100.5,106.85,18.493,31.0696,"MATTHEWS2016_pmag_ref"
"San Just (Teruel, Spain)","Middle Albian",40.778,-0.834,113.2,100.5,106.85,19.1205,35.7844,"GOLONKA"
"San Just (Teruel, Spain)","Middle Albian",40.778,-0.834,113.2,100.5,106.85,4.9101,29.0979,"PALEOMAP"
"Palomar de Arroyos (Teruel, Spain)","Middle Albian",40.766,-0.745,113.2,100.5,106.85,17.4568,31.5551,"MERDITH2021"
"Palomar de Arroyos (Teruel, Spain)","Middle Albian",40.766,-0.745,113.2,100.5,106.85,11.4744,31.1772,"TorsvikCocks2017"
"Palomar de Arroyos (Teruel, Spain)","Middle Albian",40.766,-0.745,113.2,100.5,106.85,18.5594,31.0315,"MATTHEWS2016_pmag_ref"
"Palomar de Arroyos (Teruel, Spain)","Middle Albian",40.766,-0.745,113.2,100.5,106.85,19.1889,35.7443,"GOLONKA"
"Palomar de Arroyos (Teruel, Spain)","Middle Albian",40.766,-0.745,113.2,100.5,106.85,4.978,29.0638,"PALEOMAP"
"Alcaine-Oliete (Teruel, Spain)","Middle Albian",40.968,-0.678,113.2,100.5,106.85,17.6003,31.7237,"MERDITH2021"
"Alcaine-Oliete (Teruel, Spain)","Middle Albian",40.968,-0.678,113.2,100.5,106.85,11.5806,31.3646,"TorsvikCocks2017"
"Alcaine-Oliete (Teruel, Spain)","Middle Albian",40.968,-0.678,113.2,100.5,106.85,18.7086,31.196,"MATTHEWS2016_pmag_ref"
"Alcaine-Oliete (Teruel, Spain)","Middle Albian",40.968,-0.678,113.2,100.5,106.85,19.3534,35.9042,"GOLONKA"
"Alcaine-Oliete (Teruel, Spain)","Middle Albian",40.968,-0.678,113.2,100.5,106.85,5.1108,29.2368,"PALEOMAP"
"Quesa (Valencia, Spain)","Middle Albian",39.082,-0.673,113.2,100.5,106.85,16.7934,29.9696,"MERDITH2021"
"Quesa (Valencia, Spain)","Middle Albian",39.082,-0.673,113.2,100.5,106.85,11.1427,29.5168,"TorsvikCocks2017"
"Quesa (Valencia, Spain)","Middle Albian",39.082,-0.673,113.2,100.5,106.85,17.8394,29.4656,"MATTHEWS2016_pmag_ref"
"Quesa (Valencia, Spain)","Middle Albian",39.082,-0.673,113.2,100.5,106.85,18.3661,34.2002,"GOLONKA"
"Quesa (Valencia, Spain)","Middle Albian",39.082,-0.673,113.2,100.5,106.85,4.3965,27.4586,"PALEOMAP"
"Arroyo de la Pascueta Teruel, Spain)","Middle Albian",40.214,-0.604,113.2,100.5,106.85,17.3338,31.0027,"MERDITH2021"
"Arroyo de la Pascueta Teruel, Spain)","Middle Albian",40.214,-0.604,113.2,100.5,106.85,11.4661,30.6149,"TorsvikCocks2017"
"Arroyo de la Pascueta Teruel, Spain)","Middle Albian",40.214,-0.604,113.2,100.5,106.85,18.4159,30.4829,"MATTHEWS2016_pmag_ref"
"Arroyo de la Pascueta Teruel, Spain)","Middle Albian",40.214,-0.604,113.2,100.5,106.85,19.0144,35.2002,"GOLONKA"
"Arroyo de la Pascueta Teruel, Spain)","Middle Albian",40.214,-0.604,113.2,100.5,106.85,4.8813,28.5079,"PALEOMAP"
"San Vicente del Raspeig (Alicante, Spain)","Middle Albian",38.363,-0.575,113.2,100.5,106.85,16.5739,29.2721,"MERDITH2021"
"San Vicente del Raspeig (Alicante, Spain)","Middle Albian",38.363,-0.575,113.2,100.5,106.85,11.0643,28.797,"TorsvikCocks2017"
"San Vicente del Raspeig (Alicante, Spain)","Middle Albian",38.363,-0.575,113.2,100.5,106.85,17.595,28.7748,"MATTHEWS2016_pmag_ref"
"San Vicente del Raspeig (Alicante, Spain)","Middle Albian",38.363,-0.575,113.2,100.5,106.85,18.0822,33.5166,"GOLONKA"
"San Vicente del Raspeig (Alicante, Spain)","Middle Albian",38.363,-0.575,113.2,100.5,106.85,4.21,26.7549,"PALEOMAP"
"Ari,"Middle Albian",41.032,-0.559,113.2,100.5,106.85,17.7264,31.7497,"MERDITH2021"
"Ari,"Middle Albian",41.032,-0.559,113.2,100.5,106.85,11.6989,31.4089,"TorsvikCocks2017"
"Ari,"Middle Albian",41.032,-0.559,113.2,100.5,106.85,18.8349,31.2183,"MATTHEWS2016_pmag_ref"
"Ari,"Middle Albian",41.032,-0.559,113.2,100.5,106.85,19.4876,35.9228,"GOLONKA"
"Ari,"Middle Albian",41.032,-0.559,113.2,100.5,106.85,5.2324,29.2667,"PALEOMAP"
"Molino de Arriba (Castell,"Middle Albian",40.149,-0.549,113.2,100.5,106.85,17.3513,30.9268,"MERDITH2021"
"Molino de Arriba (Castell,"Middle Albian",40.149,-0.549,113.2,100.5,106.85,11.4987,30.5428,"TorsvikCocks2017"
"Molino de Arriba (Castell,"Middle Albian",40.149,-0.549,113.2,100.5,106.85,18.4304,30.4065,"MATTHEWS2016_pmag_ref"
"Molino de Arriba (Castell,"Middle Albian",40.149,-0.549,113.2,100.5,106.85,19.0266,35.1235,"GOLONKA"
"Molino de Arriba (Castell,"Middle Albian",40.149,-0.549,113.2,100.5,106.85,4.9015,28.4326,"PALEOMAP"
"La Hoya (Castell,"Middle Albian",40.199,-0.528,113.2,100.5,106.85,17.3902,30.9673,"MERDITH2021"
"La Hoya (Castell,"Middle Albian",40.199,-0.528,113.2,100.5,106.85,11.5286,30.5885,"TorsvikCocks2017"
"La Hoya (Castell,"Middle Albian",40.199,-0.528,113.2,100.5,106.85,18.4707,30.4459,"MATTHEWS2016_pmag_ref"
"La Hoya (Castell,"Middle Albian",40.199,-0.528,113.2,100.5,106.85,19.0706,35.1617,"GOLONKA"
"La Hoya (Castell,"Middle Albian",40.199,-0.528,113.2,100.5,106.85,4.9378,28.4743,"PALEOMAP"
"Valle de Andorra (Teruel, Spain)","Middle Albian",40.992,-0.472,113.2,100.5,106.85,17.7805,31.6881,"MERDITH2021"
"Valle de Andorra (Teruel, Spain)","Middle Albian",40.992,-0.472,113.2,100.5,106.85,11.7647,31.3564,"TorsvikCocks2017"
"Valle de Andorra (Teruel, Spain)","Middle Albian",40.992,-0.472,113.2,100.5,106.85,18.8863,31.1553,"MATTHEWS2016_pmag_ref"
"Valle de Andorra (Teruel, Spain)","Middle Albian",40.992,-0.472,113.2,100.5,106.85,19.5391,35.8583,"GOLONKA"
"Valle de Andorra (Teruel, Spain)","Middle Albian",40.992,-0.472,113.2,100.5,106.85,5.2878,29.2069,"PALEOMAP"
"Mina Tremedal (Teruel, Spain)","Middle Albian",40.93,-0.43,113.2,100.5,106.85,17.788,31.6188,"MERDITH2021"
"Mina Tremedal (Teruel, Spain)","Middle Albian",40.93,-0.43,113.2,100.5,106.85,11.7863,31.2893,"TorsvikCocks2017"
"Mina Tremedal (Teruel, Spain)","Middle Albian",40.93,-0.43,113.2,100.5,106.85,18.8911,31.0858,"MATTHEWS2016_pmag_ref"
"Mina Tremedal (Teruel, Spain)","Middle Albian",40.93,-0.43,113.2,100.5,106.85,19.5412,35.7886,"GOLONKA"
"Mina Tremedal (Teruel, Spain)","Middle Albian",40.93,-0.43,113.2,100.5,106.85,5.2981,29.1378,"PALEOMAP"
"Serra Gelada (Alicante, Spain)","Middle Albian",38.554,-0.062,113.2,100.5,106.85,17.0825,29.3045,"MERDITH2021"
"Serra Gelada (Alicante, Spain)","Middle Albian",38.554,-0.062,113.2,100.5,106.85,3.565,38.4526,"TorsvikCocks2017"
"Serra Gelada (Alicante, Spain)","Middle Albian",38.554,-0.062,113.2,100.5,106.85,18.1021,28.7927,"MATTHEWS2016_pmag_ref"
"Serra Gelada (Alicante, Spain)","Middle Albian",38.554,-0.062,113.2,100.5,106.85,-0.062,38.554,"GOLONKA"
"Serra Gelada (Alicante, Spain)","Middle Albian",38.554,-0.062,113.2,100.5,106.85,4.7054,26.803,"PALEOMAP"
"Son Vida (Mallorca, Spain)","Middle Albian",39.6,2.591,113.2,100.5,106.85,19.2753,30.2174,"MERDITH2021"
"Son Vida (Mallorca, Spain)","Middle Albian",39.6,2.591,113.2,100.5,106.85,6.3433,39.262,"TorsvikCocks2017"
"Son Vida (Mallorca, Spain)","Middle Albian",39.6,2.591,113.2,100.5,106.85,20.3159,29.6434,"MATTHEWS2016_pmag_ref"
"Son Vida (Mallorca, Spain)","Middle Albian",39.6,2.591,113.2,100.5,106.85,2.591,39.6,"GOLONKA"
"Son Vida (Mallorca, Spain)","Middle Albian",39.6,2.591,113.2,100.5,106.85,6.8076,28.2572,"PALEOMAP"
"B,"Middle Albian",44.126,5.192,113.2,100.5,106.85,25.4421,35.524,"MERDITH2021"
"B,"Middle Albian",44.126,5.192,113.2,100.5,106.85,16.8783,35.8989,"TorsvikCocks2017"
"B,"Middle Albian",44.126,5.192,113.2,100.5,106.85,26.6383,34.7787,"MATTHEWS2016_pmag_ref"
"B,"Middle Albian",44.126,5.192,113.2,100.5,106.85,25.4343,39.5271,"GOLONKA"
"B,"Middle Albian",44.126,5.192,113.2,100.5,106.85,10.17,33.3867,"PALEOMAP"
"Aubignosc (Provence-Alpes-C,"Middle Albian",44.115,5.964,113.2,100.5,106.85,26.1231,35.5341,"MERDITH2021"
"Aubignosc (Provence-Alpes-C,"Middle Albian",44.115,5.964,113.2,100.5,106.85,17.5626,35.8979,"TorsvikCocks2017"
"Aubignosc (Provence-Alpes-C,"Middle Albian",44.115,5.964,113.2,100.5,106.85,27.3131,34.7707,"MATTHEWS2016_pmag_ref"
"Aubignosc (Provence-Alpes-C,"Middle Albian",44.115,5.964,113.2,100.5,106.85,26.1481,39.4648,"GOLONKA"
"Aubignosc (Provence-Alpes-C,"Middle Albian",44.115,5.964,113.2,100.5,106.85,10.8338,33.3948,"PALEOMAP"
"Salignac 2 (Provence-Alpes-C,"Middle Albian",44.175,5.991,113.2,100.5,106.85,26.144,35.5949,"MERDITH2021"
"Salignac 2 (Provence-Alpes-C,"Middle Albian",44.175,5.991,113.2,100.5,106.85,27.3362,34.8308,"MATTHEWS2016_pmag_ref"
"Salignac 2 (Provence-Alpes-C,"Middle Albian",44.175,5.991,113.2,100.5,106.85,26.1803,39.5227,"GOLONKA"
"Salignac 2 (Provence-Alpes-C,"Middle Albian",44.175,5.991,113.2,100.5,106.85,10.8544,33.4554,"PALEOMAP"
"Ra Stua (Veneto, Italy)","Middle Albian",46.63,12.096,113.2,100.5,106.85,33.2467,29.2488,"MERDITH2021"
"Ra Stua (Veneto, Italy)","Middle Albian",46.63,12.096,113.2,100.5,106.85,34.1432,28.3057,"MATTHEWS2016_pmag_ref"
"Ra Stua (Veneto, Italy)","Middle Albian",46.63,12.096,113.2,100.5,106.85,34.8311,34.6438,"GOLONKA"
"Ra Stua (Veneto, Italy)","Middle Albian",46.63,12.096,113.2,100.5,106.85,16.7744,29.1509,"PALEOMAP"
"Wadi Zerka (Jerash, Jordan)","Middle Albian",32.208,35.858,113.2,100.5,106.85,41.0913,8.3798,"MERDITH2021"
"Wadi Zerka (Jerash, Jordan)","Middle Albian",32.208,35.858,113.2,100.5,106.85,32.2788,6.9319,"TorsvikCocks2017"
"Wadi Zerka (Jerash, Jordan)","Middle Albian",32.208,35.858,113.2,100.5,106.85,41.3836,7.2583,"MATTHEWS2016_pmag_ref"
"Wadi Zerka (Jerash, Jordan)","Middle Albian",32.208,35.858,113.2,100.5,106.85,42.3891,11.5494,"GOLONKA"
"Wadi Zerka (Jerash, Jordan)","Middle Albian",32.208,35.858,113.2,100.5,106.85,30.2999,7.6084,"PALEOMAP"
"Khafji Oil Field (Eastern Province, Saudi Arabia)","Middle Albian",28.423,48.837,113.2,100.5,106.85,50.2213,0.8342,"MERDITH2021"
"Khafji Oil Field (Eastern Province, Saudi Arabia)","Middle Albian",28.423,48.837,113.2,100.5,106.85,50.1308,24.6603,"TorsvikCocks2017"
"Khafji Oil Field (Eastern Province, Saudi Arabia)","Middle Albian",28.423,48.837,113.2,100.5,106.85,50.3405,-0.4753,"MATTHEWS2016_pmag_ref"
"Khafji Oil Field (Eastern Province, Saudi Arabia)","Middle Albian",28.423,48.837,113.2,100.5,106.85,50.9909,3.3629,"GOLONKA"
"Khafji Oil Field (Eastern Province, Saudi Arabia)","Middle Albian",28.423,48.837,113.2,100.5,106.85,39.8912,0.6635,"PALEOMAP"
"Persian Gulf (Iran)","Middle Albian",28.233,51.469,113.2,100.5,106.85,52.3744,-0.0421,"MERDITH2021"
"Persian Gulf (Iran)","Middle Albian",28.233,51.469,113.2,100.5,106.85,43.2475,-1.8709,"TorsvikCocks2017"
"Persian Gulf (Iran)","Middle Albian",28.233,51.469,113.2,100.5,106.85,52.4771,-1.3917,"MATTHEWS2016_pmag_ref"
"Persian Gulf (Iran)","Middle Albian",28.233,51.469,113.2,100.5,106.85,53.0729,2.324,"GOLONKA"
"Persian Gulf (Iran)","Middle Albian",28.233,51.469,113.2,100.5,106.85,42.0964,-0.0718,"PALEOMAP"
"Hkamti (Sagaing, Myanmar)","Middle Albian",25.69,95.766,113.2,100.5,106.85,112.3072,17.2861,"MERDITH2021"
"Hkamti (Sagaing, Myanmar)","Middle Albian",25.69,95.766,113.2,100.5,106.85,103.6703,15.6546,"TorsvikCocks2017"
"Hkamti (Sagaing, Myanmar)","Middle Albian",25.69,95.766,113.2,100.5,106.85,112.2326,15.7061,"MATTHEWS2016_pmag_ref"
"Hkamti (Sagaing, Myanmar)","Middle Albian",25.69,95.766,113.2,100.5,106.85,109.8129,5.9961,"GOLONKA"
"Kresty (Krasnoyarsk Krai, Russian Federation)","Middle Albian",71.875,102.16,113.2,100.5,106.85,96.2181,72.5935,"MERDITH2021"
"Kresty (Krasnoyarsk Krai, Russian Federation)","Middle Albian",71.875,102.16,113.2,100.5,106.85,89.0144,71.8354,"TorsvikCocks2017"
"Kresty (Krasnoyarsk Krai, Russian Federation)","Middle Albian",71.875,102.16,113.2,100.5,106.85,95.8042,70.8967,"MATTHEWS2016_pmag_ref"
"Kresty (Krasnoyarsk Krai, Russian Federation)","Middle Albian",71.875,102.16,113.2,100.5,106.85,106.4739,67.7757,"GOLONKA"
"Kresty (Krasnoyarsk Krai, Russian Federation)","Middle Albian",71.875,102.16,113.2,100.5,106.85,74.9085,71.6094,"PALEOMAP"
"Zhdanikha 2 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.179,102.862,113.2,100.5,106.85,96.3572,72.9645,"MERDITH2021"
"Zhdanikha 2 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.179,102.862,113.2,100.5,106.85,89.1927,72.2045,"TorsvikCocks2017"
"Zhdanikha 2 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.179,102.862,113.2,100.5,106.85,95.9199,71.2681,"MATTHEWS2016_pmag_ref"
"Zhdanikha 2 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.179,102.862,113.2,100.5,106.85,106.8491,68.1214,"GOLONKA"
"Zhdanikha 2 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.179,102.862,113.2,100.5,106.85,74.9097,71.9827,"PALEOMAP"
"Zhdanikha 1 (Krasnoyarsk Krai, Russian Federation)","Middle Albian",72.165,102.87,113.2,100.5,106.85,96.388,72.9535,"MERDITH2021"
